"compoundId","Early_1-pbs_751-1","Early_1-pbs_751-2","Early_1-pbs_751-3","Early_1-pbs_752-4","Early_1-pbs_752-5","Early_1-pbs_752-6","Early_2-ct26_739-1","Early_2-ct26_739-2","Early_2-ct26_739-3","Early_2-ct26_740-4","Early_2-ct26_740-5","Early_2-ct26_740-6","Early_3-c26_747-1","Early_3-c26_747-2","Early_3-c26_747-3","Early_3-c26_748-4","Early_3-c26_748-5","Early_3-c26_748-6","Mid_1-pbs_749-1","Mid_1-pbs_749-2","Mid_1-pbs_749-3","Mid_1-pbs_750-4","Mid_1-pbs_750-5","Mid_1-pbs_750-6","Mid_2-ct26_735-1","Mid_2-ct26_735-2","Mid_2-ct26_735-3","Mid_2-ct26_736-4","Mid_2-ct26_736-5","Mid_2-ct26_736-6","Mid_3-c26_745-1","Mid_3-c26_745-2","Mid_3-c26_745-3","Mid_3-c26_746-4","Mid_3-c26_746-5","Mid_3-c26_746-6"
"PE(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))",357391.972591402,325528.409149604,477952.892888405,478949.905034389,387064.744834611,446177.712334885,331733.589187534,412530.467767898,662584.093225958,459266.932525497,432175.758698657,479289.161315955,329808.591047583,473036.516820998,310338.363550129,432218.504820797,368691.606878137,392870.10595915,218551.44,487709.010849133,642468.780385672,474471.208959048,558770.779179124,329949.346635618,547649.71429101,395050.53127404,363832.583284625,364664.089409941,517889.454264643,501599.932012055,255771.592530524,384204.409379529,213607.868739912,471626.479225519,382542.305756199,354186.383063442
"PE(20:4(6E,8Z,11Z,14Z)+=O(5)/P-18:1(9Z))",3443984.39150018,6629072.57091248,6986895.48691354,5498100.08237907,7731685.62274421,8349906.74057644,4598797.32674573,6240291.85133403,6993975.69067536,9095301.56020425,5845923.86402183,5780228.72785312,7176910.04233807,7022017.09905145,5610693.98529953,5551329.97500051,9756453.42866091,9055881.0346812,5152080.89219498,6337575.24678255,4295158.84998275,7144553.25664414,4881089.00119672,5593063.88001683,9665354.01922461,6110813.91970303,5861797.0184153,6758980.99948439,6321694.50625047,12188575.793584,9110418.06523503,7758038.43865006,6732742.88087119,12065376.651095,14936354.996817,10753197.4612898
"PE(20:4(8Z,11Z,14Z,17Z)/22:0)",2246491.60601368,2703891.54824817,4578548.17124871,4606040.78505781,4116463.9157457,4073940.49010729,2924355.33325788,3958172.21290002,3834418.06664126,3865287.21728835,3990969.06522904,3212129.0710917,2426414.42589025,4134589.24248443,3073606.19433634,2924317.86800586,1755671.7730409,2028934.95222054,3473709.54061088,4445664.03507436,4074038.75283645,4653677.62239415,3249235.40561645,3515126.3587811,5080988.19078195,3326785.84706538,3629339.45104526,3878950.5824614,5256049.08978005,1497137.55109117,1285751.68603453,1769965.99758416,1163682.20979953,2861377.63811186,1470364.496864,1806778.98037282
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",14805.732240618,60616.5987787033,37800.6080153514,0,17814.9193280567,85899.0122610861,19956.595033517,5073.06571486132,48799.3819983584,31215.1855491589,13144.4828634913,4799.19886125094,23058.0817602017,28410.6076175834,18616.9575666678,0,21336.166585909,42974.5697325298,17180.64,32994.3374550683,27584.5006865668,17581.4681977356,22189.6296913618,14415.8713377174,43879.3518399856,20599.4549277577,15850.1808609195,22368.9223535022,26539.9898175793,27214.6805219583,50043.187610341,16214.0373709223,20229.1314852003,64192.4613836769,66531.4516347817,69419.5857652677
"PE(22:1(13Z)/18:1(9Z))",5497467.93762755,9646738.65176723,10173403.6406257,11769153.4501749,8885365.82166724,10481247.9794228,7138870.33048454,9399351.11130004,12889758.8050783,10025782.576501,12956085.2261884,8741772.61541038,7735346.73058566,15867322.5534297,9391635.47465405,10703073.1863331,6318590.28823032,8174030.47264198,8551187.33973489,10587658.4505352,10036249.2402594,12507681.7023786,8573189.25951946,7427407.74600333,14872627.9256144,11103227.8071027,10648773.9747099,12312625.1225015,17192987.0504663,7160989.83824585,4841917.57434955,5767718.05074052,3999994.15330059,10758354.1076888,7446462.80973692,7070962.22599484
"PE(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))",716673.628859647,712863.527933684,876887.159366201,961452.283943077,976918.111901176,994477.475593506,674527.153569238,853111.35252528,1070475.40360234,992537.50670301,471638.223932363,840621.394840682,889239.308981509,1442195.221402,951449.768421563,861011.765366668,819212.637695613,811822.807277329,955903.379886622,1015771.85347319,1015306.57551988,1089385.31871642,793391.547725458,808195.576167741,1737096.38120534,981698.649483715,1134803.77835569,1165767.61503152,1319256.68290869,947260.082597833,804917.350788752,73597.5124347271,196611.11050303,1393848.18552268,1266717.63952588,752398.814788378
"PE(22:2(13Z,16Z)/18:1(11Z))",201281.842933438,354051.034013248,308408.195636396,350171.007587266,232998.324675987,276161.927993828,314433.765085037,383737.289323848,322945.09208338,266834.83445008,421485.178485119,204182.399170122,271829.989461724,411278.098309039,277624.770548432,318236.383766365,283069.937542973,252911.212430942,367231.38,445310.521694147,340862.19178249,477286.547222883,251685.24178005,314227.101310198,420360.76534781,225179.716352629,317554.070623119,315881.896341337,424822.171020904,240627.776375626,162765.047292815,193103.274512404,101439.678863144,367286.567960893,314197.750561394,186673.182209736
"PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",1699568.98972385,1945804.06976774,3070532.57082134,2923831.10959883,2796811.67184412,3055206.33282319,1791852.48764373,2801702.95491839,2414136.73028596,3144969.56148994,2831468.73519913,2455965.70523873,1274408.46020503,2076935.62836687,1448625.32638647,1259450.37630613,1483435.21938142,1607335.06067859,2315645.71841203,2643356.99846902,2214918.29303288,2910128.92849192,1956929.79236319,2672695.31386984,2666464.76856287,1815437.24753452,1994035.34680007,2194331.13775708,2399510.82580014,1308863.44730212,1196487.9014847,1656331.31438799,1071486.08879031,1767950.92128911,1876526.11762592,1287443.91676602
"PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))__common__pos_3.688",461210.640784788,540937.51956559,793476.886151171,743590.659151485,756374.415708211,498552.673571613,414875.117710426,773903.429357217,532587.371112686,585128.182850871,765920.368635076,519448.77972814,201593.657807819,180565.752515834,251894.512770806,231403.315940905,338173.150835006,404280.875494634,654498.25,632932.518817057,585686.105327043,623680.738286953,317034.390952927,698563.776608086,730276.589929701,251586.528280919,355087.487270312,513834.361740885,340710.807918002,221141.09203378,264998.350742809,535744.233498484,155902.48886889,526764.569240103,332422.452357896,198311.848810659
"PE(22:4(7Z,10Z,13Z,16Z)/15:0)",182565.808755515,263375.485907261,401556.704075131,198345.727159132,374544.478118785,281338.587995236,191852.632890461,383718.437157062,376117.914634556,310434.346514642,398042.256535202,246904.319507258,153005.250155086,168789.805932687,132225.489262828,187235.808179836,146325.403830757,138535.684410381,251951.06,275890.298530367,273741.907918946,456953.959067205,240409.034373684,274769.445169904,347450.138366557,114916.480899284,186105.795601796,219568.36198557,227227.69572109,152180.207908288,106905.141937288,147513.295739607,72759.5076137554,187971.574010577,156212.88836826,80345.1418525116
"PE(P-16:0/20:4(5Z,8Z,11Z,14Z))",237193.260218972,101846.654296348,244719.785817467,403013.354060271,263056.342273135,249338.046475364,117671.109889511,225134.044309499,301403.413897306,239826.264232686,202722.080579746,221950.94190215,393182.919300796,208722.534354203,314635.231380267,486905.324822865,248397.786166843,368864.48025151,189749.89,250257.261152229,258506.619752143,302653.701867249,310463.279422989,201174.596123993,292875.689009077,270866.821259945,212235.037602248,216457.467184294,355362.806243781,536809.982733084,438460.765734289,539345.505524423,215264.211466774,571095.938770443,542320.267546933,478369.985043641
"PE(P-18:0/22:4(7Z,10Z,13Z,16Z))",31277.518898381,37834.9932779898,51095.419504885,41044.6144825996,49562.4389842539,45112.4404219143,65628.3304500208,53477.7912496726,70678.3286774361,30356.7393995199,60658.9959384136,59561.9005776564,29040.0537880505,55738.0776074357,55380.0624902187,75004.1090512794,17500.6352119771,32834.8115833739,39484.55,33329.2757206265,61756.2615005273,40937.3129573413,62968.0548234111,46744.4404073363,69299.9181912527,40308.827297444,46095.0446268658,40087.155220968,52730.7939702006,39438.2012012125,73213.5241825096,68813.3790956672,18460.75230781,60449.138304219,28532.6096122935,60465.0981123734
"PE(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",788359.638355507,390253.977659744,670486.354653643,883500.631958963,660915.169416457,885511.287172698,739804.162972452,769686.760744814,512141.196348003,573210.001868793,190628.736964275,940167.033017345,128769.497220404,848141.58199049,674304.516949936,348692.238028099,578409.901412006,611922.89830008,878070.286694658,873537.243195362,541647.339845842,625828.870519317,374800.17702375,334807.933621149,170212.040273836,734175.56937013,217342.405726277,738516.394986676,816161.074050573,727993.400426617,376539.481698564,836619.410828835,136463.886562678,883104.754384761,414532.967519206,771454.282946333
"PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))",987042.117288215,995954.379334532,1643344.646901,1830682.75435448,1521668.59152012,1522333.90212599,835502.544175794,1438388.8266648,1845577.62476407,1319756.72568282,1710626.69929126,1749158.08222908,908119.099275605,1163718.09587271,1766287.31353125,1876850.86664888,1998457.70000053,2278906.11512754,1248472.77764588,1431227.74559958,1680704.44942548,1500534.08926043,1435209.99267829,1152312.74099457,1315393.61099852,1129183.56132606,1165106.34814384,967610.881363057,1820212.46537019,2483588.5399188,1831239.89760426,2142961.81377681,810265.787725898,2571428.69330211,2963855.42688346,1802015.34705404
"PE(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",1327856.34716356,1896312.21180026,2107151.44067804,2555145.34952157,2605826.9054274,3100218.09056245,1637170.21344587,2409110.49164201,3124747.83746886,2576690.08868049,2472166.33108314,2368859.08964409,1302458.39705089,2172390.09913641,1948122.99426449,1733175.80334979,1829307.4652019,1851023.84684251,2015753.50431177,2566780.21918668,2817669.21652457,2526371.11590148,1998739.43392978,2169905.83388713,2464495.10987152,1674316.28554181,1790325.48143773,1429149.88030946,3306153.85708887,2103405.39552286,1374544.15661323,1096575.87492787,993723.116348955,2523169.53679496,2322180.72669978,1651998.6465843
"PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",145342.265430817,94629.9048558192,162123.434844543,186930.981804549,125585.645656395,184739.443351543,117547.516806851,152826.924179021,142925.449584709,108156.623926616,66310.05226944,133265.685607486,51153.7395985181,177284.972620848,193113.165490929,145127.087607186,178768.630292599,146447.208375568,144935.489663574,149641.296715449,123862.818144333,184233.378697398,107393.692542762,121422.44370235,34057.335213981,169228.150529149,91624.9626313785,158219.630028434,133151.521039296,193553.141323449,137418.576370609,169302.137280418,38558.1928088802,182860.37479209,183344.124045877,186942.538511177
"PE(P-18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",1493778.32529193,1230845.41845332,1361686.12232784,1589651.71291203,3169530.10848238,1108021.02694879,2594452.0687985,3177278.65513034,1763199.43843378,1503916.43485767,1566770.83732062,2977181.27046752,1137864.73766112,1396622.94045529,1104487.5346774,993924.515757877,637562.540224347,890097.782069139,1789745.84814247,1577030.74782822,3516991.58867806,1666462.65788437,1418831.8276639,907867.659554941,2502660.74485045,1523306.96188507,1680207.43833418,2206002.41281489,1550717.85917979,1297369.90372243,2618479.52663964,1341257.6599017,866214.313354766,3131573.49943103,1027432.79381671,1605045.05125617
"Pelargonic acid",479787.692541542,0,7349704.74321765,14790316.6782012,3855217.57593308,9312303.76138632,0,4299710.48490042,0,3894747.68463812,9126277.46807691,12992507.5224546,0,0,10387330.0895956,658979.952476624,7240310.53434748,12109974.5830352,92709.5110624898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pemoline",1549.25109463122,2934.1822108685,1725.36665354348,1117.98431996094,1994.68599778728,2514.52018453725,2583.84016647251,2417.75969350499,2860.70288693593,4428.93976047403,2021.17100475799,2525.92708625246,10959.6675729562,5643.1794905877,13040.4418373769,16307.1246352749,8488.04502160706,11215.7105028321,1585.78100623197,2601.2376682172,1752.79988929529,2136.92001758676,1425.81866530022,3301.48522339893,12263.3813489168,10374.3596491465,7681.25987684156,9904.5993153835,6325.76915025036,4543.53392652253,5870.45598539706,8201.90005890715,17194.3448351329,8375.02320847003,5530.7821645603,9842.82088236718
"Pentacosanoic acid",95472.5634861417,33050.1726898495,30198.0771819477,52973.3511684005,54618.0286667014,28135.4816701003,44038.290504875,40805.4768548005,29482.9833756515,37696.2870334161,49213.7376962309,38439.9589902106,1054.62008657376,81782.5846263781,26666.0476997395,46873.992287333,52434.7794335638,18204.031158547,82426.104074068,45397.5497245085,41197.0725786647,69975.9525323991,100530.710229336,21857.800854592,16019.5717250792,73000.0298700564,35353.0822706247,22200.4078462535,56320.799047153,26379.0816020306,14797.751750928,43600.3069611051,0,53144.6318706033,2944.63934298473,80675.747557958
"Pentadecadienoic acid",2963928.24041895,3158977.96971597,3535698.35774806,4524308.27164461,3643220.81357724,2935999.9222857,3979334.99536,2994338.09721121,3356895.29589607,2565306.22915415,4221439.16353111,4225144.53089452,4357129.75760094,3516316.01371854,5004453.38449268,4645365.83805372,4482756.29570388,4024138.96367363,3395300.58921492,3780035.60356192,2131925.0008882,3003174.07923708,3245237.05497729,3057238.79685219,3317510.65350977,7319639.25578121,4887584.91137571,4098906.94596942,4964149.24310119,2876509.3181082,3843138.08082282,4712004.09228912,2622706.83386681,3020711.47221057,2716892.8536604,3068619.99353143
"Pentadecanoic acid",3742775.44964542,1928993.41775757,2237262.12181679,3677032.71029317,2731249.94945017,3725827.52978822,1579577.08496063,2177032.75079946,2089009.55129585,1796734.78968333,2229325.21468713,3580762.74697734,1029738.81411498,1763971.08805335,3597289.55846922,5584599.89979639,3881700.56913968,3853634.5021949,3851245.91920731,2573170.43440546,2787257.68009139,3549688.19788998,5018862.18101601,2114894.27481804,2632947.54062388,6093098.9568284,2354744.12954014,2993402.521992,4170681.73972672,0,5227299.35786979,4214633.17881214,1621225.72315936,4794164.85981777,2264867.45298196,4215541.09588235
"pentalenic acid",69741.827726958,0,64205.7037289274,71734.5923570535,63686.9649151813,124589.844543187,3301.07539892517,24454.9661642233,6491.0786563299,105434.705237654,77104.9254289316,178616.626117499,4804.95531951205,3359.10093666522,152598.203024446,34198.0615660922,81963.6306410383,145443.223856705,4256.38784464015,67248.6504058046,0,12239.0778999537,57094.6428287186,12796.4397635306,0,11122.1202684184,11311.1772909356,13162.2076179654,23806.6426066901,11581.2481746854,1051.36854448184,13807.6172999765,6448.79887621671,10881.8423314375,5620.93425392415,10133.1430471918
"Perillic acid",690441.431829834,430844.68889328,629472.839123972,1160305.45426773,985340.926492914,1031816.91424391,866084.101395797,611064.991848863,629237.577836903,1050160.72786282,1617794.73578752,1752280.75865125,728270.619099068,1003992.89411036,914965.785226717,876544.340398522,915190.646009332,821402.552530445,1050006.61688827,843814.618797213,953467.192486398,803324.619539246,880213.384646999,993090.411169834,1235837.6099604,1413847.23166576,1401711.29847495,1940397.50953965,1740424.99087531,787661.701995759,964199.245957093,1051344.49855704,430295.998547912,794370.197571892,841816.337203842,836245.384872962
"PG(16:0/16:1(9Z))",466632.874168498,10875019.315007,9034599.19056751,0,1660765.43756514,0,662677.732298657,1642466.31256357,0,565246.116671283,0,0,0,0,1736359.98800146,0,0,2096369.81382246,3743557.32606918,844187.81343553,0,708644.391202727,1999740.57815788,2990988.85489241,1439939.26115334,1555470.37785485,519587.936419072,0,294538.592467364,0,0,0,386669.404620688,555747.846723638,0,396001.415882941
"PG(16:0/18:1(11Z))",138438.069752473,54763.6191811891,60820.611500924,165566.880691757,55595.1173198561,69319.5029297755,28280.579637992,63048.2148849719,57946.1589123826,110258.017981809,86449.2537950623,175406.553790292,31404.0922634867,38004.1457008325,168698.436462025,168830.04462083,74020.7200240024,51185.9184492332,65447.6941614299,61136.8592302407,49735.4158135938,101470.956329833,86572.2990438175,49943.2045371532,65619.7242813981,97364.1188158275,44885.5028077982,49213.9731223499,34686.6587967751,46319.8947451813,48220.5224702447,51297.1663708393,9694.64403039397,16561.5354918315,63667.8482019414,48372.5624592609
"PG(16:0/18:2(9Z,12Z))",215052.579672594,87875.1664754039,124349.730001871,483953.358094729,117236.127971456,146660.283622688,55478.7201609486,74590.5359288969,101774.474132705,237830.848938155,157593.420166272,245553.770154521,48970.9646384678,90310.0540860879,239661.384673359,145957.210773116,92638.2818681595,58267.379959424,114214.664502673,98171.7505718383,97875.8125106304,154142.575439175,132493.931073811,128658.617743568,156736.733493428,115982.696792013,64930.3591138153,106512.20632918,90335.873319264,33338.647187447,46203.5576793707,51088.2819708929,16662.2909664414,54409.9907635511,57965.4445319024,52747.4910817686
"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",2217.23280337126,2943.69797423397,3378.11256407087,5039.03433333295,3518.83400259812,3593.20620839052,1868.69414685079,2594.37934221576,1791.71,3147.99102175617,3352.32650051278,5291.69267757489,2162.69084486653,2923.42942448302,4836.46876870555,3501.41012558254,5314.37723043022,4985.5137184478,1224.46778675622,2728.71413975056,2806.49013336265,2974.25697923072,2999.82921373023,3509.94331484388,2371.61234927682,5286.71182650008,4649.84325226386,6667.78969724065,4787.6786911281,5339.13146261062,979.735007556453,4285.01701882,5145.94700445354,4704.9005857505,4796.26797545815,6210.61071679229
